seqnames	start	end	width	strand	length	abs_summit	pileup	X.log10.pvalue.	fold_enrichment	X.log10.qvalue.	name	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr16	34595198	34595575	378	*	379	34595481	777.64	17.03721	1.37812	12.76995	peak_364	Distal Intergenic	16	34387599	34389827	2229	2	107987235	ENST00000673429.1	-205371	NA	LOC107987235	putative uncharacterized protein MGC34800
chr16	34731095	34731359	265	*	266	34731156	19.01	7.88383	3.95272	3.99817	peak_365	Distal Intergenic	16	34978744	34979844	1101	2	100505948	ENST00000568121.1	248485	NA	LINC02184	long intergenic non-protein coding RNA 2184
chr16	37680220	37680523	304	*	305	37680393	14.88	5.43472	3.56252	1.80254	peak_366	Distal Intergenic	16	35748357	35755796	7440	1	400533	ENST00000565625.1	1931863	ENSG00000261122	LINC02167	long intergenic non-protein coding RNA 2167
chr16	38265772	38267963	2192	*	2193	38267018	128.92	98.47698	12.99179	93.4537	peak_367	Distal Intergenic	16	35748357	35755796	7440	1	400533	ENST00000565625.1	2517415	ENSG00000261122	LINC02167	long intergenic non-protein coding RNA 2167
chr16	38268382	38268997	616	*	617	38268863	24.79	16.27076	7.36193	12.0239	peak_368	Distal Intergenic	16	35748357	35755796	7440	1	400533	ENST00000565625.1	2520025	ENSG00000261122	LINC02167	long intergenic non-protein coding RNA 2167
chr16	38275929	38280475	4547	*	4548	38276290	143.79	83.24902	8.51723	78.2814	peak_369	Distal Intergenic	16	35748357	35755796	7440	1	400533	ENST00000565625.1	2527572	ENSG00000261122	LINC02167	long intergenic non-protein coding RNA 2167
chr16	46387700	46388037	338	*	339	46387935	1694.11	38.78639	1.39861	34.14548	peak_370	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	90402	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46390642	46391208	567	*	568	46390739	2590.75	29.10035	1.25874	24.58841	peak_371	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	87231	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46394280	46395059	780	*	781	46394795	1788.32	36.0312	1.36798	31.4249	peak_372	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	83380	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46398385	46399580	1196	*	1197	46398914	1633.79	42.60741	1.43402	37.92175	peak_373	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	78859	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46400037	46400910	874	*	875	46400135	1577.59	22.60554	1.29605	18.20623	peak_374	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	77529	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46401244	46401511	268	*	269	46401412	1095.8	55.91828	1.67964	51.1156	peak_375	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	76928	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	57028891	57029470	580	*	581	57029247	28.1	20.43859	8.30547	16.0822	peak_376	Promoter (2-3kb)	16	57026879	57061966	35088	1	84166	ENST00000543030.5	2012	ENSG00000140853	NLRC5	NLR family CARD domain containing 5
chr16	87999204	87999834	631	*	632	87999255	23.97	11.00531	4.9931	6.9413	peak_377	Intron (ENST00000700483.1/54971, intron 4 of 12)	16	87982618	87984259	1642	1	54971	ENST00000472964.1	16586	ENSG00000172530	BANP	BTG3 associated nuclear protein
chr16	88245410	88245678	269	*	270	88245445	14.88	6.59104	4.20532	2.81532	peak_378	Intron (ENST00000563190.1/ENST00000563190.1, intron 1 of 3)	16	88194281	88195217	937	1	101928880	ENST00000569362.2	51129	ENSG00000260420	LINC02182	long intergenic non-protein coding RNA 2182
chr17	117193	117900	708	*	709	117788	120.65	30.22389	3.47583	25.69362	peak_379	Promoter (<=1kb)	17	88641	118578	29938	2	101929823	ENST00000624936.2	678	NA	LOC101929823	uncharacterized LOC101929823
chr17	217608	218187	580	*	581	218024	31.4	8.65647	3.24031	4.71765	peak_380	Promoter (1-2kb)	17	213324	215933	2610	2	9501	ENST00000572965.1	-1675	ENSG00000181031	RPH3AL	rabphilin 3A like (without C2 domains)
chr17	256406	256856	451	*	452	256479	16.53	8.68665	4.94027	4.74523	peak_381	Intron (ENST00000331302.12/9501, intron 6 of 9)	17	213824	247687	33864	2	9501	ENST00000570893.5	-8719	ENSG00000181031	RPH3AL	rabphilin 3A like (without C2 domains)
chr17	1062543	1064045	1503	*	1504	1063674	38.01	12.89294	3.90142	8.75187	peak_382	Intron (ENST00000302538.10/29, intron 10 of 22)	17	1050050	1058750	8701	2	29	ENST00000575770.5	-3793	ENSG00000159842	ABR	ABR activator of RhoGEF and GTPase
chr17	1064638	1065077	440	*	441	1064694	19.83	6.46191	3.47225	2.69478	peak_383	Intron (ENST00000302538.10/29, intron 10 of 22)	17	1050554	1069983	19430	2	29	ENST00000574544.1	4906	ENSG00000159842	ABR	ABR activator of RhoGEF and GTPase
chr17	2593087	2593450	364	*	365	2593204	19.83	11.44792	5.94663	7.35984	peak_384	Promoter (<=1kb)	17	2593210	2667045	73836	1	5048	ENST00000576586.5	0	ENSG00000007168	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
chr17	7014735	7014987	253	*	254	7014844	16.53	5.94584	3.50559	2.24416	peak_385	Promoter (<=1kb)	17	7014753	7017506	2754	1	100529209	ENST00000546760.5	0	ENSG00000161939	RNASEK-C17orf49	RNASEK-C17orf49 readthrough
chr17	7306885	7307589	705	*	706	7307051	28.92	20.34982	8.49449	15.99856	peak_386	Promoter (<=1kb)	17	7306999	7312463	5465	1	1984	ENST00000336452.11	0	ENSG00000132507	EIF5A	eukaryotic translation initiation factor 5A
chr17	7351784	7352132	349	*	350	7351963	32.23	24.84119	9.48488	20.39901	peak_387	Promoter (<=1kb)	17	7351889	7354939	3051	1	147040	ENST00000576980.2	0	ENSG00000213859	KCTD11	potassium channel tetramerization domain containing 11
chr17	7404216	7404531	316	*	317	7404393	19.01	11.38906	5.67942	7.31008	peak_388	Promoter (<=1kb)	17	7402975	7404097	1123	2	254863	ENST00000302422.4	-119	ENSG00000205544	TMEM256	transmembrane protein 256
chr17	7841442	7842050	609	*	610	7841586	39.67	33.03024	11.60783	28.46449	peak_389	Promoter (1-2kb)	17	7839991	7840681	691	1	23135	ENST00000572030.1	1451	ENSG00000132510	KDM6B	lysine demethylase 6B
chr17	18183399	18183757	359	*	360	18183667	20.66	8.71601	4.33198	4.77195	peak_390	Promoter (<=1kb)	17	18183828	18209954	26127	1	54890	ENST00000399138.5	-71	ENSG00000091542	ALKBH5	alkB homolog 5, RNA demethylase
chr17	19062293	19063896	1604	*	1605	19063662	48.76	40.68121	12.43935	36.01535	peak_391	Promoter (<=1kb)	17	19063346	19064136	791	2	780852	ENST00000571722.3	240	NA	SNORD3B-2	small nucleolar RNA, C/D box 3B-2
chr17	19111952	19112211	260	*	261	19112116	23.97	9.0174	4.12961	5.05273	peak_392	Promoter (<=1kb)	17	19112000	19112636	637	2	780854	ENST00000573866.2	425	ENSG00000281000	SNORD3D	small nucleolar RNA, C/D box 3D
chr17	19188591	19189341	751	*	752	19188624	23.14	7.60524	3.44844	3.73783	peak_393	Promoter (<=1kb)	17	19188016	19188714	699	1	780851	ENST00000584923.1	575	NA	SNORD3A	small nucleolar RNA, C/D box 3A
chr17	21860863	21861579	717	*	718	21861282	119	9.17485	1.8182	5.20318	peak_394	Distal Intergenic	17	21692523	21704612	12090	1	100134444	ENST00000567955.3	168340	ENSG00000260458	KCNJ18	potassium inwardly rectifying channel subfamily J member 18
chr17	21863938	21864271	334	*	335	21864243	113.22	7.27666	1.70472	3.43059	peak_395	Distal Intergenic	17	21692523	21704612	12090	1	100134444	ENST00000567955.3	171415	ENSG00000260458	KCNJ18	potassium inwardly rectifying channel subfamily J member 18
chr17	21893825	21894502	678	*	679	21894487	50.41	7.04678	2.23523	3.23802	peak_396	Distal Intergenic	17	22090743	22205151	114409	1	23666	ENST00000648259.1	-196241	ENSG00000263563	UBBP4	ubiquitin B pseudogene 4
chr17	21973097	21973664	568	*	569	21973113	242.13	6.52205	1.39732	2.75181	peak_397	Distal Intergenic	17	22090743	22205151	114409	1	23666	ENST00000648259.1	-117079	ENSG00000263563	UBBP4	ubiquitin B pseudogene 4
chr17	22521215	22521567	353	*	354	22521398	476.83	303.15118	10.38762	297.79852	peak_398	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	115196	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	22977456	22977718	263	*	264	22977573	83.47	41.01473	6.49739	36.34531	peak_399	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	571437	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	23378178	23378917	740	*	741	23378798	80.99	23.94479	3.90414	19.51918	peak_400	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	972159	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	23503038	23503597	560	*	561	23503054	14.88	7.15268	4.53133	3.31311	peak_401	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1097019	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	23583020	23583846	827	*	828	23583377	163.63	31.8081	2.93976	27.25828	peak_402	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1177001	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	23804575	23804863	289	*	290	23804591	35.54	5.52475	2.28344	1.88126	peak_403	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1398556	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	23878317	23879162	846	*	847	23878832	39.67	20.48726	6.20868	16.12996	peak_404	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1472298	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24150956	24151650	695	*	696	24151177	128.92	18.69522	2.45128	14.38235	peak_405	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1744937	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24187525	24188815	1291	*	1292	24188165	300.81	41.09467	2.43394	36.424	peak_406	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1781506	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24355371	24355760	390	*	391	24355424	24.79	5.41167	2.69302	1.78407	peak_407	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	1949352	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24421290	24421582	293	*	294	24421461	157.02	63.69321	5.4488	58.83949	peak_408	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	2015271	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24532954	24533468	515	*	516	24533035	24.79	5.06283	2.57919	1.47055	peak_409	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	2126935	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24736317	24737212	896	*	897	24736595	54.54	18.85607	4.27247	14.53868	peak_410	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	2330298	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24748209	24748949	741	*	742	24748279	49.58	15.61981	3.89106	11.39178	peak_411	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	2342190	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	24823883	24824548	666	*	667	24824108	83.47	6.87233	1.83622	3.07879	peak_412	Distal Intergenic	17	22406019	22413744	7726	1	284124	ENST00000612344.1	2417864	ENSG00000276399	FLJ36000	uncharacterized FLJ36000
chr17	25074368	25074664	297	*	298	25074481	254.53	65.44879	3.65043	60.58372	peak_413	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	2219332	ENSG00000263583	MIR4522	microRNA 4522
chr17	25075466	25075763	298	*	299	25075596	31.4	10.83294	3.8965	6.77917	peak_414	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	2218233	ENSG00000263583	MIR4522	microRNA 4522
chr17	25128030	25128828	799	*	800	25128255	19.01	11.38906	5.67942	7.31008	peak_415	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	2165168	ENSG00000263583	MIR4522	microRNA 4522
chr17	25139899	25140200	302	*	303	25139975	66.94	13.13725	2.83075	8.98998	peak_416	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	2153796	ENSG00000263583	MIR4522	microRNA 4522
chr17	25352976	25353367	392	*	393	25353085	57.85	13.22595	3.09725	9.07594	peak_417	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1940629	ENSG00000263583	MIR4522	microRNA 4522
chr17	25383673	25383935	263	*	264	25383790	210.73	81.48353	5.29328	76.52522	peak_418	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1910061	ENSG00000263583	MIR4522	microRNA 4522
chr17	25389825	25390210	386	*	387	25389901	184.29	66.47056	4.87596	61.59869	peak_419	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1903786	ENSG00000263583	MIR4522	microRNA 4522
chr17	25425588	25426036	449	*	450	25425769	13.22	5.42412	3.53149	1.79392	peak_420	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1867960	ENSG00000263583	MIR4522	microRNA 4522
chr17	25494964	25495538	575	*	576	25495191	24.79	9.29119	4.09541	5.31116	peak_421	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1798458	ENSG00000263583	MIR4522	microRNA 4522
chr17	25533210	25533829	620	*	621	25533230	33.06	7.67859	2.83799	3.80372	peak_422	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1760167	ENSG00000263583	MIR4522	microRNA 4522
chr17	25573087	25573960	874	*	875	25573521	129.74	38.20344	3.98774	33.56962	peak_423	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1720036	ENSG00000263583	MIR4522	microRNA 4522
chr17	25645274	25645627	354	*	355	25645432	31.4	21.41391	8.10077	17.03727	peak_424	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1648369	ENSG00000263583	MIR4522	microRNA 4522
chr17	25674383	25674973	591	*	592	25674426	14.88	6.17368	3.96878	2.44766	peak_425	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1619023	ENSG00000263583	MIR4522	microRNA 4522
chr17	25761775	25762304	530	*	531	25761983	14.88	7.15268	4.53133	3.31311	peak_426	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1531692	ENSG00000263583	MIR4522	microRNA 4522
chr17	25771498	25772181	684	*	685	25771600	41.32	12.05923	3.52665	7.94831	peak_427	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1521815	ENSG00000263583	MIR4522	microRNA 4522
chr17	25819799	25820103	305	*	306	25819933	14.05	7.15268	4.29545	3.31311	peak_428	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1473893	ENSG00000263583	MIR4522	microRNA 4522
chr17	25944153	25944547	395	*	396	25944224	26.44	6.0158	2.74447	2.30974	peak_429	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1349449	ENSG00000263583	MIR4522	microRNA 4522
chr17	25965849	25966338	490	*	491	25966021	33.06	5.78308	2.36984	2.10087	peak_430	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1327658	ENSG00000263583	MIR4522	microRNA 4522
chr17	26036636	26037283	648	*	649	26036759	30.58	8.10064	3.15767	4.19108	peak_431	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1256713	ENSG00000263583	MIR4522	microRNA 4522
chr17	26140668	26141097	430	*	431	26141017	76.03	12.94339	2.56663	8.80121	peak_432	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	1152899	ENSG00000263583	MIR4522	microRNA 4522
chr17	26324996	26325678	683	*	684	26325209	20.66	12.37422	6.18252	8.25241	peak_433	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	968318	ENSG00000263583	MIR4522	microRNA 4522
chr17	26494034	26494780	747	*	748	26494661	87.6	37.20673	5.53738	32.58532	peak_434	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	799216	ENSG00000263583	MIR4522	microRNA 4522
chr17	26549058	26549418	361	*	362	26549135	78.51	13.08563	2.56476	8.93991	peak_435	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	744578	ENSG00000263583	MIR4522	microRNA 4522
chr17	26594725	26595096	372	*	373	26594904	495.84	84.9802	2.79122	80.00436	peak_436	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	698900	ENSG00000263583	MIR4522	microRNA 4522
chr17	26603735	26604300	566	*	567	26603914	993.33	110.14519	2.22944	105.09403	peak_437	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	689696	ENSG00000263583	MIR4522	microRNA 4522
chr17	26619526	26620106	581	*	582	26619854	610.71	45.92882	1.89383	41.20929	peak_438	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	673890	ENSG00000263583	MIR4522	microRNA 4522
chr17	26880978	26881642	665	*	666	26881415	933	108.02748	2.27251	102.9808	peak_439	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	412354	ENSG00000263583	MIR4522	microRNA 4522
chr17	26882291	26885856	3566	*	3567	26885404	1242.9	45.32461	1.53948	40.61159	peak_440	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	408140	ENSG00000263583	MIR4522	microRNA 4522
chr17	26940191	26940687	497	*	498	26940362	99.99	7.48558	1.8036	3.62824	peak_441	Distal Intergenic	17	27293910	27293996	87	2	100616277	ENST00000584932.1	353309	ENSG00000263583	MIR4522	microRNA 4522
chr17	43239578	43239879	302	*	303	43239721	22.31	8.40735	3.88545	4.48051	peak_442	Intron (ENST00000594691.6/100874261, intron 1 of 3)	17	43233787	43233977	191	2	6066	ENST00000618664.1	-5601	ENSG00000274585	RNU2-1	RNA, U2 small nuclear 1
chr17	43244795	43245364	570	*	571	43244950	20.66	7.09102	3.60999	3.27881	peak_443	Intron (ENST00000594691.6/100874261, intron 1 of 3)	17	43233787	43233977	191	2	6066	ENST00000618664.1	-10818	ENSG00000274585	RNU2-1	RNA, U2 small nuclear 1
chr17	43251496	43251971	476	*	477	43251715	111.56	70.39228	9.38029	65.49429	peak_444	Exon (ENST00000613119.1/ENST00000613119.1, exon 1 of 1)	17	43233787	43233977	191	2	6066	ENST00000618664.1	-17519	ENSG00000274585	RNU2-1	RNA, U2 small nuclear 1
chr17	43272274	43272966	693	*	694	43272735	48.76	18.03066	4.5234	13.73656	peak_445	Intron (ENST00000594691.6/100874261, intron 1 of 3)	17	43221429	43303256	81828	2	100874261	ENST00000594691.6	30290	ENSG00000236383	CCDC200	coiled-coil domain containing 200
chr17	43283225	43283488	264	*	265	43283302	27.27	9.35087	3.73999	5.36925	peak_446	Intron (ENST00000594691.6/100874261, intron 1 of 3)	17	43221429	43303256	81828	2	100874261	ENST00000594691.6	19768	ENSG00000236383	CCDC200	coiled-coil domain containing 200
chr17	43283864	43284194	331	*	332	43284090	23.14	7.46764	3.39747	3.61078	peak_447	Exon (ENST00000617785.1/ENST00000617785.1, exon 1 of 1)	17	43221429	43303256	81828	2	100874261	ENST00000594691.6	19062	ENSG00000236383	CCDC200	coiled-coil domain containing 200
chr17	43299556	43299880	325	*	326	43299743	24.79	11.80429	5.15838	7.70172	peak_448	Intron (ENST00000594691.6/100874261, intron 1 of 3)	17	43221429	43303256	81828	2	100874261	ENST00000594691.6	3376	ENSG00000236383	CCDC200	coiled-coil domain containing 200
chr17	43323327	43323584	258	*	259	43323425	13.22	5.42412	3.53149	1.79392	peak_449	Distal Intergenic	17	43224353	43305397	81045	2	100874261	ENST00000615433.2	-17930	ENSG00000236383	CCDC200	coiled-coil domain containing 200
chr17	49788718	49789274	557	*	558	49789122	22.31	14.28585	6.65428	10.10187	peak_450	Promoter (<=1kb)	17	49717587	49788989	71403	2	81558	ENST00000514018.5	0	ENSG00000121104	FAM117A	family with sequence similarity 117 member A
chr17	50178264	50178568	305	*	306	50178349	19.01	11.44792	5.71075	7.35984	peak_451	Intron (ENST00000504307.3/ENST00000504307.3, intron 1 of 1)	17	50175173	50175928	756	1	6442	ENST00000505964.1	3091	ENSG00000108823	SGCA	sarcoglycan alpha
chr17	75979244	75979745	502	*	503	75979455	26.44	11.25152	4.57411	7.17764	peak_452	Promoter (<=1kb)	17	75979268	75991540	12273	1	100134934	ENST00000590676.1	0	ENSG00000257949	TEN1	TEN1 subunit of CST complex
chr17	77616296	77616605	310	*	311	77616392	36.36	29.45071	10.6643	24.93173	peak_453	Intron (ENST00000649512.1/107985079, intron 3 of 4)	17	77590532	77680687	90156	1	107985079	ENST00000649512.1	25764	NA	LOC107985079	uncharacterized LOC107985079
chr17	78592316	78592731	416	*	417	78592588	29.75	19.36886	7.68757	15.04066	peak_454	Distal Intergenic	17	78423697	78577396	153700	2	8632	ENST00000389840.7	-14920	ENSG00000187775	DNAH17	dynein axonemal heavy chain 17
chr17	81991542	81991960	419	*	420	81991815	23.97	15.26952	7.12605	11.05065	peak_455	Intron (ENST00000581484.5/79058, intron 4 of 6)	17	81995443	82017037	21595	1	79058	ENST00000582355.6	-3483	ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing
